conversation_id,construct,construct_bipolar,survey_id,survey_name,survey_endTime
D3187FBD-5B35-4839-B051-CB7F38A65875,Simple salad,not Simple salad,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.241628+00:00
D3187FBD-5B35-4839-B051-CB7F38A65875,Vanilla cake,not Vanilla cake,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.241628+00:00
D3187FBD-5B35-4839-B051-CB7F38A65875,chocolate cake,not chocolate cake,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.241628+00:00
D3187FBD-5B35-4839-B051-CB7F38A65875,chicken and potatoes,not chicken and potatoes,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.241628+00:00
D3187FBD-5B35-4839-B051-CB7F38A65875,Chinese rice,not Chinese rice,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.241628+00:00
D3187FBD-5B35-4839-B051-CB7F38A65875,meatloaf,not meatloaf,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.241628+00:00
D44AAC15-67DF-4C01-96CE-E22D3CB78A48,Lack of nutrients,not Lack of nutrients,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.671132+00:00
D44AAC15-67DF-4C01-96CE-E22D3CB78A48,Nutrients,not Nutrients,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.671132+00:00
D44AAC15-67DF-4C01-96CE-E22D3CB78A48,Healthiness,not Healthiness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.671132+00:00
D44AAC15-67DF-4C01-96CE-E22D3CB78A48,Shelf life,not Shelf life,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.671132+00:00
D44AAC15-67DF-4C01-96CE-E22D3CB78A48,Expensive,not Expensive,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.671132+00:00
D44AAC15-67DF-4C01-96CE-E22D3CB78A48,Affordable,not Affordable,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.671132+00:00
D4BFE983-7B1A-4D67-ACC0-EA2124464183,Beef Rendang,Chicken Rendang,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:16.795883+00:00
D4BFE983-7B1A-4D67-ACC0-EA2124464183,Kek Coklat,not Kek Coklat,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:16.795883+00:00
D4FBDF0C-77E3-4BB0-BA18-0DB4A64BAB18,Complex,Simple,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.898097+00:00
D4FBDF0C-77E3-4BB0-BA18-0DB4A64BAB18,Keeps Longer,Spoils Quickly,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.898097+00:00
D4FBDF0C-77E3-4BB0-BA18-0DB4A64BAB18,Unhealthy,Healthy,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.898097+00:00
D4FBDF0C-77E3-4BB0-BA18-0DB4A64BAB18,Expensive,Affordable,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.898097+00:00
D4FBDF0C-77E3-4BB0-BA18-0DB4A64BAB18,Cheap,Costly,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.898097+00:00
D50FD29A-FA33-4987-A3A2-3A6B4496322D,Keeps Longer,Cookie,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
D50FD29A-FA33-4987-A3A2-3A6B4496322D,Complex,Burger,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
D50FD29A-FA33-4987-A3A2-3A6B4496322D,Less Healthy,Pizza,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
D50FD29A-FA33-4987-A3A2-3A6B4496322D,Healthy,Apple,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
D50FD29A-FA33-4987-A3A2-3A6B4496322D,Expensive,Beef,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
D50FD29A-FA33-4987-A3A2-3A6B4496322D,Cheap,Rice,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
D601BBE3-B482-4A39-8F1F-ED365CCA9749,Ease of Preparation,not Ease of Preparation,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.122703+00:00
D601BBE3-B482-4A39-8F1F-ED365CCA9749,Preparation Complexity,not Preparation Complexity,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.122703+00:00
D601BBE3-B482-4A39-8F1F-ED365CCA9749,Ingredient Simplicity,not Ingredient Simplicity,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.122703+00:00
D601BBE3-B482-4A39-8F1F-ED365CCA9749,Variety of Ingredients,not Variety of Ingredients,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.122703+00:00
D601BBE3-B482-4A39-8F1F-ED365CCA9749,Complexity of Preparation,not Complexity of Preparation,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.122703+00:00
D601BBE3-B482-4A39-8F1F-ED365CCA9749,Preparation Method,not Preparation Method,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.122703+00:00
D6C82F34-B5C0-4B40-B199-7753A2D61DA6,Rich,Light,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.392846+00:00
D6C82F34-B5C0-4B40-B199-7753A2D61DA6,Hearty,Light,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.392846+00:00
D6C82F34-B5C0-4B40-B199-7753A2D61DA6,Traditional,Casual,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.392846+00:00
D6C82F34-B5C0-4B40-B199-7753A2D61DA6,Simple,Complex,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.392846+00:00
D6C82F34-B5C0-4B40-B199-7753A2D61DA6,Nourishing,Light,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.392846+00:00
D6D3DC83-D8EB-4672-8E22-801E3053AD68,Vegetarian/Vegan Option,Meat-Based,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.825590+00:00
D6D3DC83-D8EB-4672-8E22-801E3053AD68,Warm Comforting Meal,Sweet Dessert,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.825590+00:00
D6D3DC83-D8EB-4672-8E22-801E3053AD68,Quick and Easy,More Involved Preparation,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.825590+00:00
D6D3DC83-D8EB-4672-8E22-801E3053AD68,Liquid Meal,Solid Meal,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.825590+00:00
D6D3DC83-D8EB-4672-8E22-801E3053AD68,Dessert,Savory,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.825590+00:00
D74FB122-BF83-4C97-A24D-4399DB03FFE4,Pasta,Grains/Bread,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.071340+00:00
D74FB122-BF83-4C97-A24D-4399DB03FFE4,Vegetarian/Vegan,Non-vegetarian,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.071340+00:00
D74FB122-BF83-4C97-A24D-4399DB03FFE4,No cooking,Cooking Techniques,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.071340+00:00
D74FB122-BF83-4C97-A24D-4399DB03FFE4,Plant-based,Animal Protein,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.071340+00:00
D74FB122-BF83-4C97-A24D-4399DB03FFE4,Creamy/Fresh,Savory/Spicy,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.071340+00:00
D74FB122-BF83-4C97-A24D-4399DB03FFE4,Healthy Fats,not Healthy Fats,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.071340+00:00
D74FB122-BF83-4C97-A24D-4399DB03FFE4,Simple,Complex,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.071340+00:00
D74FB122-BF83-4C97-A24D-4399DB03FFE4,Breakfast/Brunch,Lunch/Dinner,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.071340+00:00
D74FB122-BF83-4C97-A24D-4399DB03FFE4,Traditional,Modern,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.071340+00:00
D78CBC64-D6BA-41F9-AE46-D9374CCFC0F1,Complex and Time-Consuming,Quick and Simple,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.146911+00:00
D78CBC64-D6BA-41F9-AE46-D9374CCFC0F1,Detailed Dough Preparation,Simple Assembly,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.146911+00:00
D78CBC64-D6BA-41F9-AE46-D9374CCFC0F1,"Bold, Spicy Flavor",Subtle,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.146911+00:00
D78CBC64-D6BA-41F9-AE46-D9374CCFC0F1,Crispy,Moist,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.146911+00:00
D78CBC64-D6BA-41F9-AE46-D9374CCFC0F1,Unique Preparation Process,Basic Preparation Process,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.146911+00:00
D78CBC64-D6BA-41F9-AE46-D9374CCFC0F1,Complex Flavor Layers,Simpler Flavor Layers,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.146911+00:00
D9041A1F-6743-419B-A000-34ADC5C80311,Longer-lasting,not Longer-lasting,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.995043+00:00
D9041A1F-6743-419B-A000-34ADC5C80311,Healthy,Less Healthy,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.995043+00:00
D9041A1F-6743-419B-A000-34ADC5C80311,Cheap,Expensive,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.995043+00:00
DAEF1282-C6C6-4AF4-9799-750EE5396693,Higher Glycemic,Lower Glycemic,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.090184+00:00
DAEF1282-C6C6-4AF4-9799-750EE5396693,Standardized,Creative,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.090184+00:00
DAEF1282-C6C6-4AF4-9799-750EE5396693,Homemade,For Special Occasions,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.090184+00:00
DBE71D1D-43C4-4D80-934A-4CAC2F632BB9,Authentic,Non-authentic,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:18.275359+00:00
DBE71D1D-43C4-4D80-934A-4CAC2F632BB9,Expensive,Affordable,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:18.275359+00:00
DBE71D1D-43C4-4D80-934A-4CAC2F632BB9,Heavy,Light,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:18.275359+00:00
DC9E5F96-E768-40CD-8705-3CA158445F33,Grain content,Meat-based,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.931574+00:00
DC9E5F96-E768-40CD-8705-3CA158445F33,Carb content,Protein/Fat content,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.931574+00:00
DC9E5F96-E768-40CD-8705-3CA158445F33,Sweetness,Bitter,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.931574+00:00
DC9E5F96-E768-40CD-8705-3CA158445F33,Meal type,Snack,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.931574+00:00
DC9E5F96-E768-40CD-8705-3CA158445F33,Spiciness,Mildness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.931574+00:00
DCFF7B5F-8F92-4A03-A250-D004BC0AFEF5,flavorful,bland,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:18.570793+00:00
DCFF7B5F-8F92-4A03-A250-D004BC0AFEF5,simple,complex,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:18.570793+00:00
DCFF7B5F-8F92-4A03-A250-D004BC0AFEF5,hearty,light,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:18.570793+00:00
DD8738A1-6D7A-4D71-8F36-8D625BD4AA0B,Bold/Spicy,Mild,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.287212+00:00
DD8738A1-6D7A-4D71-8F36-8D625BD4AA0B,Savory/Salty,Sweet,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.287212+00:00
DD8738A1-6D7A-4D71-8F36-8D625BD4AA0B,Lightness,Heavy,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.287212+00:00
DD99014B-406B-4BA7-A62B-9A1C0AF1E85A,Healthier,not Healthier,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:14.920140+00:00
DD99014B-406B-4BA7-A62B-9A1C0AF1E85A,Healthier,not Healthier,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:14.920140+00:00
DD99014B-406B-4BA7-A62B-9A1C0AF1E85A,Healthier,greasy,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:14.920140+00:00
DD99014B-406B-4BA7-A62B-9A1C0AF1E85A,Healthiness,heavy,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:14.920140+00:00
DD99014B-406B-4BA7-A62B-9A1C0AF1E85A,Flavor richness,others,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:14.920140+00:00
DE89D40F-9999-423D-AE14-ADAED6DBBCE2,Exótico,Común,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,
DE89D40F-9999-423D-AE14-ADAED6DBBCE2,Sabor intenso,Sabor sutil,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,
DE89D40F-9999-423D-AE14-ADAED6DBBCE2,Laborioso,Simple,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,
DEDE36C4-8EA6-4F6B-9F96-9600F4FAFEFD,Cooked with Sauce,not Cooked with Sauce,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.743120+00:00
DEDE36C4-8EA6-4F6B-9F96-9600F4FAFEFD,Grilled,not Grilled,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.743120+00:00
DEDE36C4-8EA6-4F6B-9F96-9600F4FAFEFD,Affordable,not Affordable,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.743120+00:00
DEDE36C4-8EA6-4F6B-9F96-9600F4FAFEFD,Staple,not Staple,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.743120+00:00
DEDE36C4-8EA6-4F6B-9F96-9600F4FAFEFD,Popular,not Popular,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.743120+00:00
DEDE36C4-8EA6-4F6B-9F96-9600F4FAFEFD,Flavorful,not Flavorful,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.743120+00:00
DF2CDFD9-4EF7-4F38-A3C4-D1289180D193,Unprocessed,Processed,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,
DF2CDFD9-4EF7-4F38-A3C4-D1289180D193,Simple,Complex,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,
DF2CDFD9-4EF7-4F38-A3C4-D1289180D193,Natural,Artificial/Man-Made,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,
DFA4D8EF-0A65-47BF-ACA3-18173FAAEA13,Main Dish,Dessert,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.078691+00:00
DFA4D8EF-0A65-47BF-ACA3-18173FAAEA13,International,Cultural,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.078691+00:00
DFA4D8EF-0A65-47BF-ACA3-18173FAAEA13,Dessert,Savory,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.078691+00:00
DFA4D8EF-0A65-47BF-ACA3-18173FAAEA13,Dessert,Main Dish,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.078691+00:00
E05F39D8-D5DD-4792-9BE6-DED2A8D6B2D5,Tacos,not Tacos,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:17.649638+00:00
E05F39D8-D5DD-4792-9BE6-DED2A8D6B2D5,Paneer Masala,not Paneer Masala,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:17.649638+00:00
E05F39D8-D5DD-4792-9BE6-DED2A8D6B2D5,Pizza,not Pizza,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:17.649638+00:00
E05F39D8-D5DD-4792-9BE6-DED2A8D6B2D5,Butter Chicken,not Butter Chicken,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:17.649638+00:00
E05F39D8-D5DD-4792-9BE6-DED2A8D6B2D5,Cake,not Cake,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:17.649638+00:00
E2282218-77CD-4E73-8BE7-F1B7ED6F6FB9,Easy to Make,More Complex Preparation,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:12.120261+00:00
E2282218-77CD-4E73-8BE7-F1B7ED6F6FB9,Spicy Flavor,Milder Flavor,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:12.120261+00:00
E2282218-77CD-4E73-8BE7-F1B7ED6F6FB9,Rich Creamy Gravy,Less Gravy,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:12.120261+00:00
E2282218-77CD-4E73-8BE7-F1B7ED6F6FB9,Stuffed Richness,Plain Simplicity,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:12.120261+00:00
E29FDFD6-EBBD-4AD2-ABD0-C30921BE7C19,Dense,not Dense,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:24.082068+00:00
E29FDFD6-EBBD-4AD2-ABD0-C30921BE7C19,Light,Heavy,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:24.082068+00:00
E29FDFD6-EBBD-4AD2-ABD0-C30921BE7C19,Acidic,Sweet,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:24.082068+00:00
E322DC75-C2E2-4F1A-BE6C-75BDCCE59F3D,Pilau,not Pilau,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.278834+00:00
E322DC75-C2E2-4F1A-BE6C-75BDCCE59F3D,Fried Chicken,not Fried Chicken,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.278834+00:00
E322DC75-C2E2-4F1A-BE6C-75BDCCE59F3D,Chicken Tandoori,not Chicken Tandoori,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.278834+00:00
E35BB1ED-F468-4811-94C3-EDB9FFA5BA98,Cooked with Sauce,not Cooked with Sauce,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
E35BB1ED-F468-4811-94C3-EDB9FFA5BA98,Grilled,not Grilled,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
E35BB1ED-F468-4811-94C3-EDB9FFA5BA98,Affordable,not Affordable,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
E35BB1ED-F468-4811-94C3-EDB9FFA5BA98,Staple,not Staple,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
E35BB1ED-F468-4811-94C3-EDB9FFA5BA98,Popular,not Popular,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
E35BB1ED-F468-4811-94C3-EDB9FFA5BA98,Flavorful,not Flavorful,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
E37368F7-FE20-49C1-9204-8D81FE277C55,Cheap (Rice),Expensive (Beef),710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.823804+00:00
E41744F7-A61E-49A7-A0B8-339D2DD4FE21,Plated,Family Style,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.428752+00:00
E41744F7-A61E-49A7-A0B8-339D2DD4FE21,Indian,Italian,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.428752+00:00
E41744F7-A61E-49A7-A0B8-339D2DD4FE21,Savory,Sweet,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.428752+00:00
E41744F7-A61E-49A7-A0B8-339D2DD4FE21,Simple,Complex,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.428752+00:00
E49C6D8E-033E-474A-8B7B-09CFF090EA00,Almost exclusively protein,Carbohydrate-rich,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.532513+00:00
E49C6D8E-033E-474A-8B7B-09CFF090EA00,Fish,Meat,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.532513+00:00
E49C6D8E-033E-474A-8B7B-09CFF090EA00,Diverse,Homogeneous,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.532513+00:00
E49C6D8E-033E-474A-8B7B-09CFF090EA00,Short,Time-consuming,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.532513+00:00
E49C6D8E-033E-474A-8B7B-09CFF090EA00,Less complex,Complex,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.532513+00:00
E4AA32E6-57D0-4A1C-A48A-FEB42FA92340,Simple,Complex,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
E4AA32E6-57D0-4A1C-A48A-FEB42FA92340,Crisp,Soft,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
E4AA32E6-57D0-4A1C-A48A-FEB42FA92340,Shelf Life,Short-lived,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
E4AA32E6-57D0-4A1C-A48A-FEB42FA92340,Cost,Expense,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
E4DF1661-2AD2-422B-8C97-D43190E58685,Pizza - Variety of Flavors,Lemon Pie - Limited Flavor,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.939929+00:00
E4DF1661-2AD2-422B-8C97-D43190E58685,Hamburgers - Unique for Variety,Hot Dogs - Simple in Ingredients,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.939929+00:00
E4DF1661-2AD2-422B-8C97-D43190E58685,Lemon Pie - Simple,Chicken with Rice - Unique,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.939929+00:00
E4DF1661-2AD2-422B-8C97-D43190E58685,Pizza - Unique,Chicken with Rice - Variety,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.939929+00:00
E4F70AC3-B607-4E79-8DEA-52603011E21A,Multi-textured,Unified,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:17.636993+00:00
E4F70AC3-B607-4E79-8DEA-52603011E21A,Smooth,Firm,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:17.636993+00:00
E4F70AC3-B607-4E79-8DEA-52603011E21A,Spicy,Creamy,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:17.636993+00:00
E4F70AC3-B607-4E79-8DEA-52603011E21A,Baked,Curry-based,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:17.636993+00:00
E5B66696-063E-462C-8020-875FAC0F9971,Base Ingredient Type,Simple,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.243545+00:00
E5B66696-063E-462C-8020-875FAC0F9971,Main Protein Source,Fish-based,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.243545+00:00
E5B66696-063E-462C-8020-875FAC0F9971,Variety of Chicken Parts,Whole Chicken,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.243545+00:00
E5B66696-063E-462C-8020-875FAC0F9971,Main Ingredient/Topping Type,Plain,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.243545+00:00
E5B66696-063E-462C-8020-875FAC0F9971,Inclusion of Bread,No Bread,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.243545+00:00
E7967A08-C346-4B66-AB6E-52545FA19BE8,Pizza Chicago Style,not Pizza Chicago Style,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.261362+00:00
E7967A08-C346-4B66-AB6E-52545FA19BE8,Hot cakes,not Hot cakes,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.261362+00:00
E7967A08-C346-4B66-AB6E-52545FA19BE8,BBQ ribs,not BBQ ribs,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.261362+00:00
E7967A08-C346-4B66-AB6E-52545FA19BE8,Smash burger,not Smash burger,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.261362+00:00
