Row_ID,User_ID,Survey_ID,Survey_Name,Pole_A,Pole_B,Cluster,Coordinate_X,Coordinate_Y,Conversation_Index,Bipolar_Construct,Cluster_Size
3833,3F86D148-5EAC-4068-80A4-5F7483892638,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Sweetness,Sourness,6,4.256627,4.687782,75,Sweetness vs Sourness,480
3834,3F86D148-5EAC-4068-80A4-5F7483892638,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Main,Main Course,6,4.256627,4.687782,75,Main vs Main Course,480
3835,3F86D148-5EAC-4068-80A4-5F7483892638,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Fresh,Processed,6,4.256627,4.687782,75,Fresh vs Processed,480
3836,8EC812CD-A1AB-4D96-AC6B-8BB6A1D328B1,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Quick,Complex,6,4.2570343,5.056273,190,Quick vs Complex,480
3837,8EC812CD-A1AB-4D96-AC6B-8BB6A1D328B1,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Enhancement,Standalone,6,4.2570343,5.056273,190,Enhancement vs Standalone,480
3838,8EC812CD-A1AB-4D96-AC6B-8BB6A1D328B1,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Wet,Dry,6,4.2570343,5.056273,190,Wet vs Dry,480
3839,8EC812CD-A1AB-4D96-AC6B-8BB6A1D328B1,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Liquid,Solid,6,4.2570343,5.056273,190,Liquid vs Solid,480
3840,5159B207-1F4D-47DC-9B6E-6961A4B699FE,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Roast Duck: Firm,Tender,6,4.322978,4.264632,105,Roast Duck: Firm vs Tender,480
3841,5159B207-1F4D-47DC-9B6E-6961A4B699FE,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Apple Pie: Sweet,not Sweet,6,4.322978,4.264632,105,Apple Pie: Sweet vs not Sweet,480
3842,5159B207-1F4D-47DC-9B6E-6961A4B699FE,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Roast Chicken: Sweet,not Sweet,6,4.322978,4.264632,105,Roast Chicken: Sweet vs not Sweet,480
3843,5159B207-1F4D-47DC-9B6E-6961A4B699FE,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Sushi: Salty,not Salty,6,4.322978,4.264632,105,Sushi: Salty vs not Salty,480
3844,75F44D60-6B7F-4FB9-B895-3CC4D98F5B87,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Healthy (Vegetable Stir-Fry),Less Healthy (Fried Rice and Toast with Scrambled Eggs),6,4.340691,5.029092,160,Healthy (Vegetable Stir-Fry) vs Less Healthy (Fried Rice and Toast with Scrambled Eggs),480
3845,75F44D60-6B7F-4FB9-B895-3CC4D98F5B87,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Formal,Informal Meals,6,4.340691,5.029092,160,Formal vs Informal Meals,480
3846,75F44D60-6B7F-4FB9-B895-3CC4D98F5B87,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Quick and Simple,Complex and Time-Consuming,6,4.340691,5.029092,160,Quick and Simple vs Complex and Time-Consuming,480
3847,75F44D60-6B7F-4FB9-B895-3CC4D98F5B87,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Vegetarian,Non-Vegetarian,6,4.340691,5.029092,160,Vegetarian vs Non-Vegetarian,480
3848,6513E39C-8552-499B-AF68-B4154123AFE5,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Regional cuisine,International cuisine,6,4.385742,4.2122374,132,Regional cuisine vs International cuisine,480
3849,6513E39C-8552-499B-AF68-B4154123AFE5,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Grain type,Alternative bases,6,4.385742,4.2122374,132,Grain type vs Alternative bases,480
3850,6513E39C-8552-499B-AF68-B4154123AFE5,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Culture,Global,6,4.385742,4.2122374,132,Culture vs Global,480
3851,6513E39C-8552-499B-AF68-B4154123AFE5,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Specificity,Versatile,6,4.385742,4.2122374,132,Specificity vs Versatile,480
3852,4998DFBC-CCA6-4753-910D-A9F9E0840366,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Refined Individual Artistry,Communal Rustic Indulgence,6,4.4014177,4.906758,93,Refined Individual Artistry vs Communal Rustic Indulgence,480
3853,4998DFBC-CCA6-4753-910D-A9F9E0840366,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Celebratory,Everyday Nourishment,6,4.4014177,4.906758,93,Celebratory vs Everyday Nourishment,480
3854,4998DFBC-CCA6-4753-910D-A9F9E0840366,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Street Food,Comfort Food,6,4.4014177,4.906758,93,Street Food vs Comfort Food,480
3855,D2AD9E1C-43E6-4DBE-9453-5762BB20F574,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Elaborate,Simple,6,4.404796,4.360915,294,Elaborate vs Simple,480
3856,D2AD9E1C-43E6-4DBE-9453-5762BB20F574,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Baking,Raw,6,4.404796,4.360915,294,Baking vs Raw,480
3857,D2AD9E1C-43E6-4DBE-9453-5762BB20F574,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Rich/Sweet,Light,6,4.404796,4.360915,294,Rich/Sweet vs Light,480
3858,D2AD9E1C-43E6-4DBE-9453-5762BB20F574,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Complex,Basic,6,4.404796,4.360915,294,Complex vs Basic,480
3859,BCDBB625-69B5-40AC-952D-1250E8E365BC,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Social,Isolated,6,4.4431095,4.865651,259,Social vs Isolated,480
3860,BCDBB625-69B5-40AC-952D-1250E8E365BC,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Sweet,Savory,6,4.4431095,4.865651,259,Sweet vs Savory,480
3861,BCDBB625-69B5-40AC-952D-1250E8E365BC,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Versatile,Limited,6,4.4431095,4.865651,259,Versatile vs Limited,480
3862,BCDBB625-69B5-40AC-952D-1250E8E365BC,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Traditional,Modern,6,4.4431095,4.865651,259,Traditional vs Modern,480
3863,C08A1BA5-883A-4C58-A513-E3050F34809F,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Sweetness,Bitter,6,4.48327,4.486924,269,Sweetness vs Bitter,480
3864,C08A1BA5-883A-4C58-A513-E3050F34809F,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Preparation method,Raw,6,4.48327,4.486924,269,Preparation method vs Raw,480
3865,C08A1BA5-883A-4C58-A513-E3050F34809F,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Street food,Fine dining,6,4.48327,4.486924,269,Street food vs Fine dining,480
3866,C08A1BA5-883A-4C58-A513-E3050F34809F,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Fried plantain,Boiled,6,4.48327,4.486924,269,Fried plantain vs Boiled,480
3867,C08A1BA5-883A-4C58-A513-E3050F34809F,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Garlic flavor,Mild,6,4.48327,4.486924,269,Garlic flavor vs Mild,480
3868,194B9E33-00ED-4419-97CD-AC0866E48E1C,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Bread,Whole foods,6,4.490316,4.235647,32,Bread vs Whole foods,480
3869,194B9E33-00ED-4419-97CD-AC0866E48E1C,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Pasta,No pasta,6,4.490316,4.235647,32,Pasta vs No pasta,480
3870,194B9E33-00ED-4419-97CD-AC0866E48E1C,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Vegetables,Meat,6,4.490316,4.235647,32,Vegetables vs Meat,480
3871,194B9E33-00ED-4419-97CD-AC0866E48E1C,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Dessert,Main dish,6,4.490316,4.235647,32,Dessert vs Main dish,480
3872,194B9E33-00ED-4419-97CD-AC0866E48E1C,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cooked,Raw,6,4.490316,4.235647,32,Cooked vs Raw,480
3873,2591088B-285B-4FB2-8A71-62A0E4BAB8EA,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Requires Cooking,not Requires Cooking,6,4.533325,4.2778544,43,Requires Cooking vs not Requires Cooking,480
3874,2591088B-285B-4FB2-8A71-62A0E4BAB8EA,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Culturally Specific,Universal Appeal,6,4.533325,4.2778544,43,Culturally Specific vs Universal Appeal,480
3875,2591088B-285B-4FB2-8A71-62A0E4BAB8EA,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Local Cuisine,Global Cuisine,6,4.533325,4.2778544,43,Local Cuisine vs Global Cuisine,480
3876,2591088B-285B-4FB2-8A71-62A0E4BAB8EA,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Ready to Eat,not Ready to Eat,6,4.533325,4.2778544,43,Ready to Eat vs not Ready to Eat,480
3877,4DD5CE07-6E83-4113-BDB3-65E40E8086A9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Preparation complexity,not Simple,6,4.5435796,3.3802729,98,Preparation complexity vs not Simple,480
3878,4DD5CE07-6E83-4113-BDB3-65E40E8086A9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Protein source,Carbohydrate source,6,4.5435796,3.3802729,98,Protein source vs Carbohydrate source,480
3879,4DD5CE07-6E83-4113-BDB3-65E40E8086A9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Main ingredient source,Processed,6,4.5435796,3.3802729,98,Main ingredient source vs Processed,480
3880,4DD5CE07-6E83-4113-BDB3-65E40E8086A9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Source of ingredients,Non-natural,6,4.5435796,3.3802729,98,Source of ingredients vs Non-natural,480
3881,4DD5CE07-6E83-4113-BDB3-65E40E8086A9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Nutritional content,Processed,6,4.5435796,3.3802729,98,Nutritional content vs Processed,480
3882,102FE9AB-B6BB-4037-8C15-D65D5A8141B1,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Purpose (Meal Focal Point),Meal Complement,6,4.567134,3.7276928,21,Purpose (Meal Focal Point) vs Meal Complement,480
3883,102FE9AB-B6BB-4037-8C15-D65D5A8141B1,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Flavor Profile (Savory),Sweet,6,4.567134,3.7276928,21,Flavor Profile (Savory) vs Sweet,480
3884,102FE9AB-B6BB-4037-8C15-D65D5A8141B1,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Course of the Meal (Main Course),Dessert,6,4.567134,3.7276928,21,Course of the Meal (Main Course) vs Dessert,480
3885,102FE9AB-B6BB-4037-8C15-D65D5A8141B1,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Serving Style (Standalone),Accompanied by Sambar and Chutney,6,4.567134,3.7276928,21,Serving Style (Standalone) vs Accompanied by Sambar and Chutney,480
3886,102FE9AB-B6BB-4037-8C15-D65D5A8141B1,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Main Component (Legumes or Rice/Lentil Batter),Spiced Rice with Protein/Vegetables,6,4.567134,3.7276928,21,Main Component (Legumes or Rice/Lentil Batter) vs Spiced Rice with Protein/Vegetables,480
3887,102FE9AB-B6BB-4037-8C15-D65D5A8141B1,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Cuisine Origin (North Indian/Mughlai),South Indian,6,4.567134,3.7276928,21,Cuisine Origin (North Indian/Mughlai) vs South Indian,480
3888,102FE9AB-B6BB-4037-8C15-D65D5A8141B1,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Texture (Smooth),Texture (Semi-Gravy),6,4.567134,3.7276928,21,Texture (Smooth) vs Texture (Semi-Gravy),480
3889,102FE9AB-B6BB-4037-8C15-D65D5A8141B1,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Meat/Dairy-Based,Plant-Based,6,4.567134,3.7276928,21,Meat/Dairy-Based vs Plant-Based,480
3890,102FE9AB-B6BB-4037-8C15-D65D5A8141B1,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,Richness,Robustness,6,4.567134,3.7276928,21,Richness vs Robustness,480
3891,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Fresco,Frío,6,4.5676875,3.2909997,169,Fresco vs Frío,480
3892,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Fresco,Caliente,6,4.5676875,3.2909997,169,Fresco vs Caliente,480
3893,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Al carbón,A la plancha,6,4.5676875,3.2909997,169,Al carbón vs A la plancha,480
3894,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Líquido,Sólido,6,4.5676875,3.2909997,169,Líquido vs Sólido,480
3895,7B8290B0-E69A-4936-9DC6-DB6F2AA24653,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Dulce,Amargo,6,4.5676875,3.2909997,169,Dulce vs Amargo,480
3896,07C98AA6-1CB5-4C5E-8C7B-B9A65F619FF9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cultural heritage,Cultural loss,6,4.575615,4.403438,6,Cultural heritage vs Cultural loss,480
3897,07C98AA6-1CB5-4C5E-8C7B-B9A65F619FF9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Flavor complexity,Blandness,6,4.575615,4.403438,6,Flavor complexity vs Blandness,480
3898,07C98AA6-1CB5-4C5E-8C7B-B9A65F619FF9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Preparation style,Simplicity,6,4.575615,4.403438,6,Preparation style vs Simplicity,480
3899,07C98AA6-1CB5-4C5E-8C7B-B9A65F619FF9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Popularity,Commonness,6,4.575615,4.403438,6,Popularity vs Commonness,480
3900,07C98AA6-1CB5-4C5E-8C7B-B9A65F619FF9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Cultural significance,Unimportance,6,4.575615,4.403438,6,Cultural significance vs Unimportance,480
3901,E41744F7-A61E-49A7-A0B8-339D2DD4FE21,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Plated,Family Style,6,4.57998,4.8016305,319,Plated vs Family Style,480
3902,E41744F7-A61E-49A7-A0B8-339D2DD4FE21,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Indian,Italian,6,4.57998,4.8016305,319,Indian vs Italian,480
3903,E41744F7-A61E-49A7-A0B8-339D2DD4FE21,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Savory,Sweet,6,4.57998,4.8016305,319,Savory vs Sweet,480
3904,E41744F7-A61E-49A7-A0B8-339D2DD4FE21,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Simple,Complex,6,4.57998,4.8016305,319,Simple vs Complex,480
3905,C462ECE6-9A5F-4EF9-9EED-1909BAA350C8,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Fácil,Dificultad para acompañar,6,4.5911207,4.4262743,276,Fácil vs Dificultad para acompañar,480
3906,C462ECE6-9A5F-4EF9-9EED-1909BAA350C8,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Único,Insípido,6,4.5911207,4.4262743,276,Único vs Insípido,480
3907,C462ECE6-9A5F-4EF9-9EED-1909BAA350C8,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Única,Común,6,4.5911207,4.4262743,276,Única vs Común,480
3908,C462ECE6-9A5F-4EF9-9EED-1909BAA350C8,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Rápido,Lento,6,4.5911207,4.4262743,276,Rápido vs Lento,480
3909,EBB27C6E-924C-479C-8D7C-38819BBFDBE0,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Contains Tortilla,Accompanied by Tortilla,6,4.6054435,3.4100325,330,Contains Tortilla vs Accompanied by Tortilla,480
3910,EBB27C6E-924C-479C-8D7C-38819BBFDBE0,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Light Meal,Heavy Meal,6,4.6054435,3.4100325,330,Light Meal vs Heavy Meal,480
3911,EBB27C6E-924C-479C-8D7C-38819BBFDBE0,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Snack,Main Dish,6,4.6054435,3.4100325,330,Snack vs Main Dish,480
3912,EBB27C6E-924C-479C-8D7C-38819BBFDBE0,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Heavy Meal,Light Meal,6,4.6054435,3.4100325,330,Heavy Meal vs Light Meal,480
3913,EBB27C6E-924C-479C-8D7C-38819BBFDBE0,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Main Course,Side Dish,6,4.6054435,3.4100325,330,Main Course vs Side Dish,480
3914,2591088B-285B-4FB2-8A71-62A0E4BAB8EA,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Requires Cooking,not Requires Cooking,6,4.6086693,4.5447726,43,Requires Cooking vs not Requires Cooking,480
3915,2591088B-285B-4FB2-8A71-62A0E4BAB8EA,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Culturally Specific,Universal Appeal,6,4.6086693,4.5447726,43,Culturally Specific vs Universal Appeal,480
3916,2591088B-285B-4FB2-8A71-62A0E4BAB8EA,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Local Cuisine,Global Cuisine,6,4.6086693,4.5447726,43,Local Cuisine vs Global Cuisine,480
3917,2591088B-285B-4FB2-8A71-62A0E4BAB8EA,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Ready to Eat,not Ready to Eat,6,4.6086693,4.5447726,43,Ready to Eat vs not Ready to Eat,480
3918,9F200B69-EBE6-4C2E-884B-2B283D1342D1,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Wheat-based,Grain-based,6,4.626052,3.2195253,211,Wheat-based vs Grain-based,480
3919,9F200B69-EBE6-4C2E-884B-2B283D1342D1,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Easy,Complex,6,4.626052,3.2195253,211,Easy vs Complex,480
3920,9F200B69-EBE6-4C2E-884B-2B283D1342D1,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Sweet,Spicy,6,4.626052,3.2195253,211,Sweet vs Spicy,480
3921,9F200B69-EBE6-4C2E-884B-2B283D1342D1,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Light,Heavy,6,4.626052,3.2195253,211,Light vs Heavy,480
3922,984D0D59-3D29-409C-9D37-8E7BC4260116,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Brothy,Dry,6,4.6270514,4.524413,202,Brothy vs Dry,480
3923,984D0D59-3D29-409C-9D37-8E7BC4260116,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Light,Rich,6,4.6270514,4.524413,202,Light vs Rich,480
3924,984D0D59-3D29-409C-9D37-8E7BC4260116,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Local,Global,6,4.6270514,4.524413,202,Local vs Global,480
3925,984D0D59-3D29-409C-9D37-8E7BC4260116,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Strong,Mild,6,4.6270514,4.524413,202,Strong vs Mild,480
3926,4DD5CE07-6E83-4113-BDB3-65E40E8086A9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Preparation complexity,not Simple,6,4.6346006,3.5535376,98,Preparation complexity vs not Simple,480
3927,4DD5CE07-6E83-4113-BDB3-65E40E8086A9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Protein source,Carbohydrate source,6,4.6346006,3.5535376,98,Protein source vs Carbohydrate source,480
3928,4DD5CE07-6E83-4113-BDB3-65E40E8086A9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Main ingredient source,Processed,6,4.6346006,3.5535376,98,Main ingredient source vs Processed,480
3929,4DD5CE07-6E83-4113-BDB3-65E40E8086A9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Source of ingredients,Non-natural,6,4.6346006,3.5535376,98,Source of ingredients vs Non-natural,480
3930,4DD5CE07-6E83-4113-BDB3-65E40E8086A9,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Nutritional content,Processed,6,4.6346006,3.5535376,98,Nutritional content vs Processed,480
3931,402A5C4E-9FDC-44F6-A44C-4D148CBD7AC8,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Wholesome,Processed,6,4.635071,3.4864488,77,Wholesome vs Processed,480
3932,402A5C4E-9FDC-44F6-A44C-4D148CBD7AC8,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Rich,Plain,6,4.635071,3.4864488,77,Rich vs Plain,480
3933,402A5C4E-9FDC-44F6-A44C-4D148CBD7AC8,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Time-consuming,Quick,6,4.635071,3.4864488,77,Time-consuming vs Quick,480
3934,402A5C4E-9FDC-44F6-A44C-4D148CBD7AC8,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Mild,Spicy,6,4.635071,3.4864488,77,Mild vs Spicy,480
3935,402A5C4E-9FDC-44F6-A44C-4D148CBD7AC8,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Complex,Simple,6,4.635071,3.4864488,77,Complex vs Simple,480
3936,ADC0F029-177B-44EF-8B9E-289F38064612,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Ingredient versatility,Single purpose,6,4.6683087,3.7428021,232,Ingredient versatility vs Single purpose,480
3937,ADC0F029-177B-44EF-8B9E-289F38064612,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Main ingredient,Side dish,6,4.6683087,3.7428021,232,Main ingredient vs Side dish,480
3938,ADC0F029-177B-44EF-8B9E-289F38064612,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Serving style,Casual dining,6,4.6683087,3.7428021,232,Serving style vs Casual dining,480
3939,ADC0F029-177B-44EF-8B9E-289F38064612,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Meat content,Vegetarian,6,4.6683087,3.7428021,232,Meat content vs Vegetarian,480
3940,ADC0F029-177B-44EF-8B9E-289F38064612,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Eating method,Plated meal,6,4.6683087,3.7428021,232,Eating method vs Plated meal,480
3941,59A56C51-A29F-45E9-A0F7-34BCB139BF83,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Not a homemade curry,Restaurant style,6,4.669574,3.722784,120,Not a homemade curry vs Restaurant style,480
3942,59A56C51-A29F-45E9-A0F7-34BCB139BF83,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Ethnic,Home country,6,4.669574,3.722784,120,Ethnic vs Home country,480
3943,59A56C51-A29F-45E9-A0F7-34BCB139BF83,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Dry,Wet,6,4.669574,3.722784,120,Dry vs Wet,480
3944,59A56C51-A29F-45E9-A0F7-34BCB139BF83,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,Spicy,Mild,6,4.669574,3.722784,120,Spicy vs Mild,480
3945,DF2CDFD9-4EF7-4F38-A3C4-D1289180D193,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Unprocessed,Processed,6,4.671909,3.6585536,312,Unprocessed vs Processed,480
3946,DF2CDFD9-4EF7-4F38-A3C4-D1289180D193,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Simple,Complex,6,4.671909,3.6585536,312,Simple vs Complex,480
3947,DF2CDFD9-4EF7-4F38-A3C4-D1289180D193,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,Natural,Artificial/Man-Made,6,4.671909,3.6585536,312,Natural vs Artificial/Man-Made,480
3948,93D8D2FC-321F-4102-AB75-E19448183C33,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Whole,Refined,6,4.6867595,4.63135,197,Whole vs Refined,480
3949,93D8D2FC-321F-4102-AB75-E19448183C33,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Local cuisine,International cuisine,6,4.6867595,4.63135,197,Local cuisine vs International cuisine,480
3950,93D8D2FC-321F-4102-AB75-E19448183C33,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Dessert,Savory dish,6,4.6867595,4.63135,197,Dessert vs Savory dish,480
3951,93D8D2FC-321F-4102-AB75-E19448183C33,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Easy,Difficult,6,4.6867595,4.63135,197,Easy vs Difficult,480
3952,93D8D2FC-321F-4102-AB75-E19448183C33,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Whole,Refined,6,4.6880794,3.599859,197,Whole vs Refined,480
3953,93D8D2FC-321F-4102-AB75-E19448183C33,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Local cuisine,International cuisine,6,4.6880794,3.599859,197,Local cuisine vs International cuisine,480
3954,93D8D2FC-321F-4102-AB75-E19448183C33,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Dessert,Savory dish,6,4.6880794,3.599859,197,Dessert vs Savory dish,480
3955,93D8D2FC-321F-4102-AB75-E19448183C33,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Easy,Difficult,6,4.6880794,3.599859,197,Easy vs Difficult,480
3956,6513E39C-8552-499B-AF68-B4154123AFE5,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Regional cuisine,International cuisine,6,4.691747,4.593552,132,Regional cuisine vs International cuisine,480
3957,6513E39C-8552-499B-AF68-B4154123AFE5,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Grain type,Alternative bases,6,4.691747,4.593552,132,Grain type vs Alternative bases,480
3958,6513E39C-8552-499B-AF68-B4154123AFE5,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Culture,Global,6,4.691747,4.593552,132,Culture vs Global,480
3959,6513E39C-8552-499B-AF68-B4154123AFE5,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,Specificity,Versatile,6,4.691747,4.593552,132,Specificity vs Versatile,480
